"Date","S. Agnese","S. Agostin","S. Angelo","Angelo Rafael","S. Antonino","S. Aponal","S. Barnaba","S. Basilio","S. Basso","S. Beneto","S. Biagio","S. Boldo","S. Bartolomeo","S. Canziano","S. Cassiano","S. Croce","S. Eufemia","S. Fantin","S. Felice","S. Fosca","S. Geremia","S. Giacomo dell'Orio","S. Giovanni Decollato","S. Giovanni di Rialto","S. Giovanni Crisostomo","S. Giovanni Battista in Bragora","S. Giovanni Novo","S. Giustina","S. Gregorio","S. Lio","S. Luca","S. Lucia","S. Leonardo","S. Marcilian","S. Marco","S. Marcuola","S. Margherita","S. Maria Formosa","S. Maria Maddalena","S. Maria Mater Domini","S. Maria Nova","S. Maria Zobenigo","S. Marina","S. Martino","S. Mattio","S. Maurizio","S. Moisé","S. Nicola","S. Pantalon","S. Paternian","S. Pietro di Castello","S. Polo","S. Provolo","S. Salvador","S. Samuele","S. Severo","S. Silvestro","S. Simon Grande","S. Simon Piccolo","S. Sofia","S. Stae","S. Stin","S. Ternita","S. Tomà","S. Trovaso","S. Vidal","S. Vio","S. Ziminian","S. Zulian","S. Apostoli"
"6/6/2030",,0,0,2,0,0,0,0,0,,0,,0,0,,1,0,,0,0,1,2,,0,0,1,0,,,0,0,,0,0,0,0,0,2,0,,0,0,0,,0,0,2,1,,0,0,,,,0,,0,1,,0,,0,,,0,0,,0,1,2
"6/7/2030",,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,0,1,0,,0,0,1,0,,,0,0,,0,1,0,1,2,0,0,,0,0,0,,0,0,1,0,,0,0,,,,0,,0,0,,0,,0,,,0,0,,0,1,0
"6/8/2030",,0,0,0,0,0,1,0,1,,0,,0,1,,0,1,,1,0,0,0,,0,0,1,0,,,0,0,,0,1,0,1,0,0,1,,0,0,1,,0,0,0,0,,0,0,,,,0,,0,0,,0,,0,,,0,0,,0,0,0
"6/9/2030",,0,0,0,0,1,0,1,0,,0,,0,1,,0,0,,0,1,0,0,,0,0,0,0,,,0,0,,0,1,0,1,0,0,0,,0,0,0,,0,0,0,0,,0,0,,,,1,,0,0,,1,,1,,,0,0,,1,0,0
"6/10/2030",,0,0,0,0,0,1,0,0,,0,,0,0,,1,0,,0,0,1,0,,0,0,0,0,,,0,1,,0,0,0,0,1,2,0,,1,0,0,,0,0,0,2,,0,1,,,,0,,0,0,,2,,0,,,0,0,,0,0,0
"6/11/2030",,0,0,1,1,0,2,1,0,,0,,0,0,,0,1,,1,0,0,1,,1,1,0,0,,,0,0,,0,1,0,1,0,0,0,,0,0,0,,0,0,2,1,,0,0,,,,0,,0,0,,0,,0,,,0,1,,0,0,0
"6/12/2030",,0,0,0,0,0,1,1,1,,0,,1,1,,0,0,,0,0,1,0,,1,0,0,0,,,0,0,,0,0,2,0,0,0,0,,0,0,0,,1,0,0,1,,0,0,,,,0,,0,0,,1,,0,,,0,2,,0,0,0
"6/13/2030",,0,0,1,1,3,0,0,0,,0,,0,0,,0,3,,0,1,3,2,,0,0,0,0,,,0,0,,0,1,1,1,0,0,0,,0,1,0,,0,0,0,2,,0,2,,,,0,,0,0,,1,,0,,,1,2,,1,0,0
"6/14/2030",,0,0,0,0,0,1,1,0,,0,,0,1,,1,0,,0,0,0,1,,0,1,0,0,,,0,0,,0,1,0,1,0,1,0,,0,0,0,,1,0,0,1,,0,0,,,,0,,0,0,,0,,0,,,0,0,,0,0,0
"6/15/2030",,0,0,0,0,0,2,0,0,,0,,0,0,,0,0,,0,0,4,0,,1,0,1,0,,,0,1,,0,0,0,0,1,2,0,,1,0,0,,0,0,1,1,,0,0,,,,0,,2,1,,0,,0,,,0,0,,1,0,1
"6/16/2030",,0,0,1,0,0,1,0,0,,0,,0,1,,1,2,,0,0,0,0,,0,0,0,0,,,0,0,,0,1,0,1,1,1,0,,0,0,0,,0,0,0,2,,0,2,,,,0,,1,1,,0,,0,,,0,0,,0,1,0
"6/17/2030",,0,0,0,0,1,0,0,0,,0,,0,2,,1,1,,0,0,2,1,,0,0,0,0,,,0,0,,0,0,0,0,2,3,0,,0,0,1,,0,0,0,1,,0,0,,,,0,,,1,,0,,0,,,0,0,,0,1,0
"6/18/2030",,0,0,1,1,0,1,0,0,,0,,0,0,,0,1,,0,1,2,0,,0,0,1,0,,,0,0,,0,0,0,0,0,1,0,,0,0,0,,0,0,2,2,,0,2,,,,1,,,0,,0,,0,,,0,0,,0,2,1
"6/19/2030",,0,0,0,0,0,1,0,0,,1,,0,1,,0,0,,0,0,0,1,,0,1,0,0,,,0,1,,0,1,0,1,2,0,0,,0,0,1,,0,0,2,1,,0,1,,,,2,,,0,,3,,0,,,0,1,,0,1,0
"6/20/2030",,0,1,1,0,1,3,0,0,,0,,0,0,,0,0,,0,0,0,0,,1,0,1,0,,,0,0,,0,0,0,0,1,1,1,,0,0,0,,0,0,0,1,,0,1,,,,0,,,0,,1,,0,,,0,0,,0,0,1
"6/21/2030",,0,0,1,0,1,0,0,0,,0,,0,0,,0,0,,0,0,0,0,,0,0,0,0,,,0,0,,0,1,0,1,1,1,0,,1,0,0,,0,0,1,0,,0,3,,,,1,,,0,,1,,0,,,0,0,,0,0,0
"6/22/2030",,0,0,0,0,1,0,0,0,,0,,0,0,,1,2,,1,0,1,1,,0,0,0,0,,,0,0,,0,1,0,1,0,1,0,,0,0,0,,0,0,1,0,,0,2,,,,0,,,0,,2,,0,,,0,0,,1,1,0
"6/23/2030",,0,0,0,0,0,0,1,0,,0,,0,0,,0,0,,0,0,0,0,,0,0,0,0,,,0,0,,1,1,0,1,0,2,0,,0,1,0,,0,0,0,0,,0,1,,,,0,,,0,,0,,0,,,0,1,,0,0,0
"6/24/2030",,0,0,0,0,2,0,0,0,,0,,0,0,,0,0,,0,0,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,,0,0,1,,0,0,0,0,,0,0,,,,0,,,0,,1,,0,,,0,0,,0,0,0
"6/25/2030",,0,0,2,0,0,0,0,0,,0,,0,1,,1,0,,0,0,0,0,,0,0,0,0,,,0,0,,0,3,0,3,0,1,0,,0,0,0,,0,0,1,0,,0,0,,,,0,,,1,,0,,1,,,0,0,,0,1,0
"6/26/2030",,0,0,1,0,2,1,0,0,,0,,0,0,,0,1,,0,0,1,0,,1,0,0,0,,,0,0,,0,0,1,0,0,0,0,,0,0,2,,0,0,0,0,,0,1,,,,1,,,0,,1,,0,,,0,0,,0,0,0
"6/27/2030",,0,0,1,0,0,0,0,0,,0,,0,0,,0,0,,0,0,2,0,,0,0,0,0,,,0,1,,0,0,2,0,0,0,0,,0,0,1,,0,0,0,0,,0,1,,,,0,,,0,,0,,1,,,0,0,,0,0,0
"6/28/2030",,0,0,2,1,0,1,1,0,,1,,0,0,,4,1,,1,0,1,0,,0,0,0,0,,,0,1,,0,3,0,2,1,0,0,,0,0,1,,0,0,0,0,,0,1,,,,0,,,0,,0,,0,,,1,0,,0,0,1
"6/29/2030",,0,0,0,0,0,1,0,0,,0,,0,0,,0,0,,0,0,0,2,,0,0,0,0,,,0,0,,0,1,1,1,0,0,0,,0,0,0,,0,0,1,1,,0,2,,,,0,,,0,,0,,0,,,2,0,,0,0,0
"6/30/2030",,0,0,1,0,0,0,0,0,,0,,0,0,,1,0,,0,0,1,0,,0,0,0,0,,,0,0,,0,1,0,1,0,0,0,,0,0,0,,1,0,2,0,,0,0,,,,1,,,0,,0,,0,,,0,0,,0,0,0
"7/1/2030",,1,0,1,0,1,1,0,0,,0,,0,0,,0,0,,0,0,0,0,,0,0,0,0,,,0,0,,0,1,0,1,0,1,0,,0,0,0,,0,0,0,0,,0,0,,,,0,,,0,,0,,0,,,1,0,,0,1,0
"7/2/2030",,0,0,0,0,0,1,0,1,,0,,0,0,,0,1,,0,0,0,0,,0,0,1,0,,,0,2,,0,0,0,0,0,0,0,,0,0,0,,0,0,1,0,,0,0,,,,0,,,0,,0,,0,,,0,0,,0,0,0
"7/3/2030",,0,1,2,0,0,1,0,0,,0,,0,0,,0,1,,1,0,0,0,,0,0,1,0,,,0,0,,0,2,0,2,1,0,0,,1,0,0,,0,0,0,0,,0,1,,,,1,,,1,,0,,0,,,0,0,,0,0,0
"7/4/2030",,0,0,0,1,0,0,0,0,,0,,0,0,,0,1,,0,0,2,0,,2,0,1,0,,,0,0,,0,2,0,2,0,0,0,,0,0,0,,0,0,2,0,,0,1,,,,1,,,0,,0,,0,,,0,0,,0,0,0
"7/5/2030",,0,1,0,0,1,0,0,0,,0,,0,1,,1,2,,1,0,0,0,,0,0,1,0,,,0,0,,0,0,0,0,0,2,0,,0,0,0,,0,0,0,0,,0,1,,,,0,,,0,,0,,0,,,0,0,,0,2,0
"7/6/2030",,0,0,1,0,0,0,1,0,,0,,1,0,,0,1,,0,0,0,0,,0,0,0,0,,,0,0,,0,2,0,2,0,0,0,,0,0,0,,0,0,0,0,,0,1,,,,0,,,0,,0,,0,,,1,0,,0,0,1
"7/7/2030",,0,0,0,1,0,2,0,0,,0,,0,0,,0,1,,1,0,1,1,,0,0,0,0,,,0,0,,0,0,0,0,1,0,0,,0,0,0,,0,0,0,0,,0,1,,,,0,,,0,,0,,0,,,0,1,,0,0,0
"7/8/2030",,0,0,0,0,2,1,0,0,,0,,0,0,,0,2,,0,0,1,0,,0,0,0,0,,,0,0,,0,0,1,0,0,2,0,,0,0,1,,0,0,0,0,,0,2,,,,1,,,0,,0,,0,,,0,0,,0,0,1
"7/9/2030",,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,0,3,1,,0,0,0,0,,,0,1,,0,2,0,2,0,0,0,,0,0,0,,1,0,0,3,,0,0,,,,0,,,0,,0,,0,,,0,0,,0,1,1
"7/10/2030",,0,0,0,0,0,0,0,0,,0,,0,0,,0,1,,0,0,0,0,,0,0,0,0,,,0,1,,0,1,2,1,1,0,0,,0,0,0,,0,0,1,0,,0,0,,,,0,,,0,,0,,0,,,0,0,,0,0,0
"7/11/2030",,0,0,0,0,1,0,0,0,,0,,0,1,,0,0,,1,0,1,1,,0,0,1,0,,,0,0,,0,0,1,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,,,,0,,,1,,0,,0,,,0,0,,1,0,1
"7/12/2030",,0,0,0,1,0,0,0,0,,0,,0,0,,0,2,,1,0,0,1,,0,0,0,0,,,1,0,,0,3,1,3,0,0,0,,0,1,0,,0,0,2,1,,0,2,,,,0,,,0,,0,,0,,,0,0,,0,0,0
"7/13/2030",,0,0,0,0,1,0,1,0,,0,,0,1,,0,1,,0,1,3,0,,0,0,0,0,,,0,0,,0,1,0,1,0,0,0,,0,0,0,,0,0,0,0,,0,0,,,,0,,,0,,0,,0,,,2,0,,0,0,0
"7/14/2030",,0,0,1,0,0,0,0,0,,0,,0,0,,0,1,,0,0,0,2,,0,0,1,0,,,0,0,,0,0,0,0,0,0,0,,0,0,0,,0,0,0,1,,0,1,,,,0,,,0,,1,,0,,,0,0,,0,1,0
"7/15/2030",,0,0,0,0,0,0,0,0,,0,,1,0,,0,0,,0,0,0,0,,1,0,1,0,,,0,0,,0,0,0,0,0,0,0,,0,0,0,,0,0,0,1,,0,0,,,,1,,,2,,1,,0,,,0,0,,0,0,1
"7/16/2030",,0,1,1,0,0,1,0,0,,0,,1,0,,0,6,,0,0,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,1,0,,0,0,0,,0,0,1,0,,0,1,,,,0,,,0,,0,,0,,,0,0,,0,0,0
"7/17/2030",,0,0,0,0,0,2,0,0,,0,,0,0,,1,1,,0,0,1,0,,0,0,1,1,,,0,0,,0,1,0,1,1,1,1,,0,0,0,,0,0,1,0,,0,0,,,,0,,,3,,0,,0,,,0,0,,0,1,0
"7/18/2030",,0,1,0,0,0,0,0,0,,0,,0,1,,1,2,,1,0,0,1,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,,0,2,,,,0,,,1,,2,,0,,,0,0,,0,0,0
"7/19/2030",,0,0,0,0,0,1,0,0,,0,,0,1,,0,1,,0,0,2,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,,0,0,0,,2,0,1,1,,0,2,,,,1,,,0,,0,,0,,,0,0,,0,1,0
"7/20/2030",,0,0,1,0,0,0,0,0,,0,,0,0,,1,1,,0,1,2,0,,0,0,0,0,,,0,0,,0,0,0,0,0,1,0,,0,0,0,,0,0,0,0,,0,0,,,,0,,,1,,0,,0,,,0,1,,0,0,0
"7/21/2030",,0,0,3,0,0,0,0,0,,0,,0,1,,1,0,,0,0,0,0,,1,0,2,0,,,0,0,,1,0,0,0,0,1,0,,0,0,0,,0,0,2,1,,0,0,,,,0,,,0,,0,,0,,,0,0,,0,0,0
"7/22/2030",,0,0,1,0,0,0,0,0,,0,,0,0,,0,3,,0,0,0,0,,0,0,0,0,,,0,0,,0,1,0,1,0,0,0,,0,0,0,,0,0,0,0,,0,1,,,,1,,,1,,0,,0,,,0,0,,0,0,0
"7/23/2030",,0,0,1,1,0,0,0,0,,0,,0,0,,1,0,,0,0,1,0,,0,0,0,0,,,0,0,,0,0,0,0,2,1,0,,0,0,0,,0,0,0,0,,0,1,,,,1,,,0,,1,,0,,,0,0,,0,0,0
"7/24/2030",,1,0,0,0,0,0,0,0,,0,,1,0,,2,3,,0,0,2,0,,0,1,0,0,,,0,0,,0,0,1,0,0,1,0,,1,0,0,,0,0,2,0,,0,0,,,,1,,,0,,0,,0,,,0,0,,0,0,0
"7/25/2030",,0,0,0,0,1,0,0,0,,0,,1,0,,0,1,,0,0,1,0,,0,0,0,0,,,0,0,,0,2,0,2,1,0,0,,0,0,0,,0,0,0,0,,0,3,,,,0,,,0,,0,,0,,,1,0,,0,0,0
"7/26/2030",,0,1,0,0,0,0,0,0,,0,,0,0,,0,0,,1,0,1,0,,0,1,0,0,,,0,0,,0,0,0,0,1,0,0,,1,0,0,,0,0,0,1,,0,1,,,,0,,,0,,1,,0,,,1,0,,0,0,0
"7/27/2030",,0,0,2,0,0,0,1,0,,0,,0,0,,0,0,,0,0,1,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,,,,1,,,0,,1,,0,,,1,0,,0,0,0
"7/28/2030",,0,0,1,0,0,0,0,0,,0,,0,0,,2,0,,0,0,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,,0,1,,,,1,,,0,,0,,0,,,1,0,,0,0,0
"7/29/2030",,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,0,0,1,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,,0,1,1,,0,1,1,0,,0,0,,,,0,,,0,,0,,0,,,1,0,,0,0,1
"7/30/2030",,0,0,1,0,0,3,1,0,,0,,0,0,,0,1,,0,0,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,,0,0,0,,0,0,0,1,,0,3,,,,1,,,0,,0,,0,,,0,0,,0,0,1
"7/31/2030",,0,0,1,0,1,0,1,0,,0,,0,0,,0,0,,0,0,1,1,,1,0,0,0,,,0,0,,0,2,0,2,1,1,0,,0,0,0,,0,0,0,0,,0,1,,,,0,,,0,,0,,0,,,1,0,,0,0,1
"8/1/2030",,0,1,0,0,0,0,0,0,,0,,0,2,,0,1,,0,0,1,0,,0,0,0,0,,,0,1,,0,1,0,1,0,0,0,,0,0,0,,1,0,1,1,,0,1,,,,1,,,0,,0,,0,,,0,0,,0,0,1
"8/2/2030",,0,1,0,0,0,0,0,0,,1,,0,1,,0,1,,0,1,1,1,,0,0,0,0,,,0,1,,0,1,0,1,1,0,0,,0,0,0,,0,0,0,0,,0,1,,,,0,,,0,,0,,0,,,0,0,,1,0,0
"8/3/2030",,0,1,0,0,0,0,0,0,,1,,0,0,,2,0,,0,1,0,0,,0,0,0,1,,,0,0,,0,0,0,0,2,0,0,,0,1,0,,0,0,0,0,,1,1,,,,1,,,0,,0,,0,,,0,0,,0,1,0
"8/4/2030",,1,0,0,0,0,0,0,0,,0,,1,0,,0,1,,0,0,0,0,,0,0,0,1,,,0,0,,0,2,0,2,0,1,0,,0,0,0,,0,0,0,0,,0,0,,,,0,,,0,,0,,0,,,1,0,,0,1,0
"8/5/2030",,0,0,0,0,0,1,0,0,,0,,0,1,,0,0,,0,0,0,0,,0,1,0,0,,,0,0,,1,0,0,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,,,,0,,,0,,0,,0,,,0,0,,0,0,0
"8/6/2030",,0,0,0,0,0,1,0,0,,0,,0,1,,1,1,,0,0,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,,0,0,0,,0,0,1,1,,0,2,,,,0,,,0,,0,,2,,,0,0,,0,0,0
"8/7/2030",,0,0,0,0,0,1,0,0,,0,,0,0,,2,1,,0,0,3,0,,0,1,0,0,,,0,0,,0,0,0,0,0,0,1,,1,0,0,,0,0,2,1,,0,2,,,,0,,,0,,0,,0,,,0,0,,0,0,0
"8/8/2030",,0,0,2,0,1,0,0,0,,0,,0,0,,0,2,,0,0,0,1,,0,0,0,0,,,0,0,,0,0,0,0,0,1,0,,0,0,0,,0,0,0,2,,0,1,,,,2,,,0,,0,,0,,,1,0,,0,0,0
"8/9/2030",,0,0,0,0,1,0,0,0,,0,,0,0,,0,0,,0,0,1,0,,0,0,0,0,,,0,1,,0,1,1,1,0,0,0,,0,0,1,,0,0,0,0,,0,1,,,,1,,,0,,1,,0,,,1,0,,0,0,1
"8/10/2030",,0,0,0,1,0,0,1,0,,0,,0,0,,0,0,,0,0,0,0,,1,0,0,0,,,0,0,,0,0,0,0,0,0,0,,0,0,0,,0,0,1,0,,0,2,,,,0,,,0,,1,,0,,,2,0,,0,0,1
"8/11/2030",,0,1,1,0,0,0,0,0,,0,,2,0,,0,1,,0,0,1,1,,0,0,0,0,,,1,1,,0,1,0,1,0,1,0,,0,1,1,,0,1,0,1,,0,1,,,,0,,,0,,0,,0,,,2,0,,0,0,1
"8/12/2030",,0,0,0,0,1,0,0,0,,0,,0,0,,0,1,,0,0,1,0,,0,0,0,1,,,0,0,,0,1,0,1,0,0,1,,0,0,0,,0,1,1,1,,0,1,,,,0,,,0,,0,,0,,,1,0,,0,2,1
"8/13/2030",,0,0,0,0,0,1,0,0,,0,,0,0,,0,1,,1,0,0,0,,0,1,2,1,,,1,0,,0,1,0,1,1,0,0,,0,0,0,,0,0,2,0,,0,0,,,,0,,,0,,2,,0,,,0,0,,1,0,1
"8/14/2030",,1,0,1,0,0,0,0,0,,0,,1,0,,1,0,,0,0,0,0,,0,0,0,0,,,0,0,,0,0,0,1,0,0,0,,0,0,0,,0,0,0,1,,0,0,,,,0,,,0,,0,,0,,,0,0,,2,0,0
"8/15/2030",,0,0,1,1,2,0,0,0,,0,,1,0,,0,0,,0,1,0,1,,0,0,0,0,,,0,0,,1,1,0,0,1,0,0,,0,0,0,,0,0,2,0,,0,0,,,,1,,,0,,0,,0,,,0,0,,0,1,0
"8/16/2030",,0,0,1,0,0,4,1,0,,0,,0,1,,0,0,,0,0,0,0,,1,0,0,0,,,0,0,,0,0,0,0,1,0,0,,0,2,0,,0,0,0,1,,0,2,,,,1,,,0,,0,,0,,,0,1,,0,0,1
"8/17/2030",,0,0,0,0,0,0,0,0,,0,,0,0,,0,1,,0,0,2,1,,0,0,0,0,,,1,1,,0,0,0,0,0,0,0,,1,0,0,,0,0,0,0,,0,0,,,,0,,,0,,0,,0,,,0,0,,0,0,0
"8/18/2030",,0,0,0,0,0,1,0,0,,0,,0,0,,0,1,,0,0,1,0,,0,0,1,0,,,0,2,,0,1,2,1,0,1,0,,0,0,0,,0,0,1,1,,0,0,,,,0,,,0,,0,,0,,,0,0,,0,0,0
"8/19/2030",,0,0,2,0,0,0,0,0,,0,,1,0,,0,0,,0,0,1,0,,0,0,0,0,,,0,1,,0,1,0,1,0,0,0,,0,0,0,,0,0,0,0,,1,4,,,,0,,,0,,0,,0,,,1,0,,0,2,0
"8/20/2030",,0,0,1,0,1,0,0,0,,0,,0,0,,0,0,,0,0,1,0,,0,0,0,0,,,2,1,,0,1,0,1,1,0,0,,0,0,0,,0,0,0,0,,0,4,,,,0,,,0,,0,,0,,,0,1,,0,1,1
"8/21/2030",,0,0,0,0,0,0,1,0,,0,,0,0,,0,1,,0,0,1,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,,0,0,0,,0,0,0,1,,0,0,,,,0,,,0,,0,,0,,,0,0,,0,0,0
"8/22/2030",,0,0,1,0,0,0,0,0,,0,,0,0,,0,2,,0,0,1,2,,1,0,0,0,,,0,1,,1,3,0,3,0,0,0,,0,0,0,,0,0,5,0,,0,2,,,,0,,,0,,0,,0,,,1,0,,0,0,0
"8/23/2030",,0,1,0,1,2,0,0,0,,1,,0,2,,0,0,,1,0,0,0,,0,0,0,0,,,1,0,,0,0,0,0,0,0,1,,1,0,0,,0,0,4,0,,0,1,,,,1,,,0,,0,,0,,,1,0,,0,1,2
"8/24/2030",,0,0,1,0,2,1,0,0,,0,,0,0,,0,1,,0,0,0,1,,0,0,0,0,,,0,1,,0,0,0,0,0,0,0,,0,0,1,,0,0,0,0,,0,0,,,,0,,,0,,0,,0,,,1,0,,0,0,0
"8/25/2030",,0,1,0,0,0,0,1,0,,1,,0,0,,0,0,,0,0,1,3,,0,0,0,0,,,0,0,,0,1,0,1,2,0,0,,0,0,0,,0,0,1,0,,0,0,,,,0,,,0,,0,,1,,,0,0,,0,0,0
"8/26/2030",,0,0,0,1,0,0,0,0,,0,,0,1,,1,0,,1,1,2,0,,0,0,0,0,,,0,0,,0,0,0,0,0,1,0,,0,0,0,,0,0,1,1,,0,1,,,,0,,,0,,0,,1,,,1,0,,0,1,0
"8/27/2030",,0,1,0,0,0,0,0,0,,0,,0,1,,0,0,,1,0,0,0,,0,0,1,0,,,1,1,,0,0,1,0,0,1,0,,0,0,1,,0,0,0,0,,0,1,,,,0,,,0,,0,,0,,,1,0,,0,0,0
"8/28/2030",,0,0,0,0,0,0,0,0,,0,,0,1,,1,0,,0,1,1,2,,0,0,0,0,,,0,1,,0,0,0,0,0,0,0,,0,1,0,,0,0,1,0,,0,0,,,,1,,,0,,0,,0,,,1,0,,0,0,0
"8/29/2030",,0,1,4,0,1,0,0,0,,0,,0,1,,1,0,,0,0,1,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,,,,0,,,0,,0,,0,,,0,1,,0,0,0
"8/30/2030",,0,0,1,0,0,0,0,0,,0,,0,0,,0,0,,0,0,3,0,,0,0,0,0,,,0,0,,0,1,0,1,0,1,0,,1,1,0,,0,0,1,2,,0,1,,,,2,,,0,,1,,1,,,0,0,,0,0,0
"8/31/2030",,0,0,1,1,0,1,0,0,,0,,0,0,,0,1,,0,0,0,0,,0,0,0,0,,,0,0,,1,2,0,2,1,1,0,,0,0,0,,0,0,1,0,,0,1,,,,1,,,0,,0,,1,,,2,0,,0,0,0
"9/1/2030",,0,0,0,0,0,0,0,0,,0,,1,0,,0,0,,0,0,3,0,,0,0,0,0,,,0,0,,0,0,0,1,0,0,0,,0,0,1,,0,0,0,1,,0,2,,,,0,,,0,,0,,0,,0,0,0,,0,0,2
"9/2/2030",,0,0,1,2,0,2,1,0,,0,,0,1,,1,0,,1,1,1,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,,0,4,,,,0,,,0,,0,,0,,0,0,0,,0,0,0
"9/3/2030",,0,0,0,0,1,0,0,0,,0,,1,1,,0,2,,1,0,1,0,,0,0,0,0,,,1,0,,1,0,0,0,1,1,1,,0,0,1,,0,0,1,1,,0,2,,,,1,,,0,,0,,0,,0,1,0,,0,0,3
"9/4/2030",,0,0,1,0,0,0,0,0,,0,,0,0,,0,4,,0,0,2,0,,0,0,0,1,,,0,0,,0,0,0,1,0,0,0,,0,0,1,,2,0,3,2,,0,2,,,,0,,,0,,0,,0,,0,0,0,,0,0,0
"9/5/2030",,0,0,0,0,0,1,0,0,,0,,1,1,,0,0,,0,0,0,0,,0,0,2,0,,,0,1,,0,0,0,2,0,1,0,,0,0,0,,0,0,3,2,,0,5,,,,0,,,0,,1,,0,,0,1,0,,0,0,1
"9/6/2030",,0,1,2,0,1,0,0,0,,1,,0,2,,0,0,,1,1,0,1,,0,0,1,0,,,0,0,,0,0,0,1,0,0,0,,2,0,1,,0,0,5,1,,0,5,,,,0,,,0,,0,,0,,1,1,0,,0,0,3
"9/7/2030",,0,1,0,0,0,1,0,0,,0,,0,2,,2,0,,1,0,1,1,,0,0,1,0,,,0,0,,0,0,0,1,1,0,0,,1,2,0,,0,0,2,0,,0,3,,,,1,,,0,,1,,0,,0,0,0,,0,3,0
"9/8/2030",,0,1,0,0,0,1,0,0,,0,,1,1,,1,0,,2,0,0,1,,0,0,1,1,,,0,1,,0,0,0,1,0,0,0,,0,0,3,,0,1,0,0,,0,4,,,,0,,,0,,0,,1,,0,1,0,,0,0,1
"9/9/2030",,1,0,4,0,1,1,1,0,,0,,0,2,,0,2,,0,0,0,1,,0,0,0,0,,,0,0,,0,0,0,1,1,1,0,,0,0,0,,0,0,3,0,,0,1,,,,0,,,0,,1,,0,,0,1,0,,0,0,0
"9/10/2030",,1,1,1,0,0,1,0,0,,0,,0,2,,0,2,,0,0,1,0,,1,0,0,0,,,0,0,,0,0,0,1,0,0,1,,0,0,0,,0,0,0,0,,0,1,,,,0,,,0,,0,,0,,0,0,0,,1,0,0
"9/11/2030",,0,1,0,0,0,1,0,0,,0,,0,2,,0,0,,0,0,0,0,,0,0,0,2,,,0,1,,0,0,0,1,1,0,0,,0,1,0,,0,0,1,2,,0,0,,,,0,,,0,,0,,0,,2,0,0,,0,0,1
"9/12/2030",,0,0,1,0,1,0,0,0,,1,,0,2,,1,1,,0,0,0,2,,0,1,0,0,,,0,0,,0,0,0,2,0,1,0,,0,0,0,,0,0,2,1,,0,0,,,,0,,,0,,0,,0,,0,0,0,,0,0,0
"9/13/2030",,0,0,0,0,1,1,0,0,,0,,0,1,,0,2,,0,0,2,0,,0,0,0,0,,,0,1,,0,0,0,0,0,0,0,,0,0,1,,0,0,0,1,,0,3,,,,0,,,0,,1,,0,,0,0,0,,0,0,0
"9/14/2030",,0,2,1,1,0,1,0,0,,0,,1,1,,0,0,,0,0,2,0,,0,0,0,0,,,0,0,,0,0,0,0,1,2,0,,0,1,0,,0,0,0,1,,0,2,,,,2,,,0,,0,,0,,0,0,0,,0,0,3
"9/15/2030",,0,2,1,1,0,0,1,0,,0,,1,0,,1,0,,0,0,1,0,,1,0,1,0,,,0,0,,0,0,0,0,1,0,0,,0,1,0,,0,0,4,1,,1,4,,,,0,,,0,,0,,0,,0,1,0,,0,1,3
"9/16/2030",,0,0,2,0,0,1,0,0,,0,,0,0,,1,1,,1,0,4,0,,0,1,0,0,,,0,1,,0,0,0,1,0,0,0,,0,0,1,,0,0,0,0,,0,4,,,,0,,,0,,0,,0,,0,1,0,,0,0,1
"9/17/2030",,0,0,0,1,1,0,1,0,,0,,1,0,,1,2,,0,0,1,1,,0,0,0,0,,,0,1,,0,0,0,2,1,0,0,,0,0,0,,0,0,0,1,,0,5,,,,0,,,0,,2,,0,,0,0,1,,1,0,2
"9/18/2030",,0,0,1,0,0,0,0,0,,0,,0,1,,0,1,,2,0,4,0,,0,0,3,0,,,0,0,,0,0,0,1,0,1,0,,0,1,0,,0,0,2,0,,0,9,,,,0,,,0,,1,,0,,0,0,0,,0,2,1
"9/19/2030",,0,2,1,0,0,1,0,0,,0,,0,4,,1,0,,1,0,2,1,,0,0,1,0,,,0,0,,0,0,0,0,0,1,0,,0,0,0,,0,0,5,3,,0,1,,,,0,,,0,,0,,0,,0,1,0,,0,1,0
